band,decl,decl_err,eta_int,extract_type,f_datapoints,f_int,f_int_err,freq_eff,ra,ra_err,runcatid,tau_time,taustart_ts,v_int,xtrsrc
23,27.2093208715,0.309710253598,2.54784088793,1,5936,7.66185783346,6.66097912789,61816408.0,197.950871224,0.350509975693,198,1.0,2017-02-25 04:35:38,0.61859822032,1985440
24,27.2093208715,0.163176631888,2.62323074505,1,5988,16.3296395878,7.47235930909,58300780.0,197.950871224,0.184514924627,198,1.0,2017-02-25 04:35:38,77.3659692023,1985369
24,27.2093208715,0.185705640498,2.62291575896,1,5989,14.7651328658,7.69073321946,58300780.0,197.950871224,0.210024048208,198,1.0,2017-02-25 04:35:39,77.3724272767,1985531
23,27.2093062631,0.173183189253,2.5474806661,1,5937,13.6425527421,6.62723424004,61816408.0,197.950865476,0.195889381077,198,1.0,2017-02-25 04:35:46,0.618584815919,1986557
24,27.0203279284,0.105716864508,2.62252254022,0,5990,25.2323012382,7.46592291343,58300780.0,197.876513659,0.11924458279,198,1.0,2017-02-25 04:35:46,77.3788835774,1986438
24,27.2093062631,0.136831060241,2.62208652869,1,5991,20.5481142393,7.88440537173,58300780.0,197.950865476,0.154742907172,198,1.0,2017-02-25 04:35:47,77.3853398908,1986667
23,27.2093062631,0.225235913387,2.54730356354,1,5938,10.0859345812,6.37458599437,61816408.0,197.950865476,0.254852068778,198,1.0,2017-02-25 04:35:47,0.618610127197,1986751
23,27.2092971649,0.21682490646,2.54707565982,1,5939,10.7409366765,6.53483196562,61816408.0,197.950863033,0.245330544738,198,1.0,2017-02-25 04:35:48,0.618627560076,1986915
24,27.0843203568,0.108966292316,2.62168173025,0,5992,24.7149782771,7.54165984043,58300780.0,197.917301172,0.123005259721,198,1.0,2017-02-25 04:35:48,77.3917951734,1986783
24,27.0887070763,0.101229218906,2.62130710143,0,5993,25.871441719,7.33441802839,58300780.0,197.900068171,0.114291755856,198,1.0,2017-02-25 04:35:49,77.3982497802,1986952
23,27.2092869952,0.224658309402,2.5469101895,1,5940,9.99738041452,6.30266037371,61816408.0,197.950858749,0.254213191051,198,1.0,2017-02-25 04:35:49,0.618653930337,1987099
23,27.2092793056,0.235188744601,2.54669180037,1,5941,10.2880508383,6.79054137639,61816408.0,197.950860322,0.266153461713,198,1.0,2017-02-25 04:35:50,0.618676735893,1987286
24,27.1022285816,0.109739599096,2.62088001703,0,5994,23.1363686977,7.10972652287,58300780.0,197.972753013,0.123870766163,198,1.0,2017-02-25 04:35:50,77.4047041704,1987130
23,27.2092665357,0.322113697261,2.54676914964,1,5942,6.96093974702,6.29623232677,61816408.0,197.950855508,0.364719227239,198,1.0,2017-02-25 04:35:51,0.618744045039,1987472
24,27.0533850152,0.10268194899,2.62051669629,0,5995,26.4269781025,7.59744151471,58300780.0,197.892090628,0.11588326758,198,1.0,2017-02-25 04:35:51,77.4111576334,1987319
23,27.2092604784,0.317073671943,2.5468481827,1,5943,7.02020027287,6.25041955065,61816408.0,197.950846887,0.359013025345,198,1.0,2017-02-25 04:35:52,0.618810460096,1987620
24,27.1388145362,0.100190066635,2.62013460011,0,5996,25.4793485316,7.15497593776,58300780.0,197.850589075,0.113257168847,198,1.0,2017-02-25 04:35:52,77.4176106692,1987506
23,27.2092531514,0.353170785388,2.54686254329,1,5944,6.8499991268,6.79486723254,61816408.0,197.950839144,0.399981417465,198,1.0,2017-02-25 04:35:53,0.618879347533,1987744
24,27.1097998593,0.10820357305,2.61971132414,0,5997,23.4048965592,7.09706423433,58300780.0,197.845731608,0.122274708135,198,1.0,2017-02-25 04:35:53,77.4240634108,1987654
23,27.2092531514,0.289748580245,2.54679628977,1,5945,8.14720067181,6.62786788525,61816408.0,197.950839144,0.328041404181,198,1.0,2017-02-25 04:35:54,0.618929730768,1987885
24,27.2092531514,0.144459653129,2.61929392476,1,5998,18.7733900152,7.60669278204,58300780.0,197.950839144,0.163412334235,198,1.0,2017-02-25 04:35:54,77.4305161602,1987826
24,27.2092531514,0.133800098236,2.61887373074,1,5999,19.1136927952,7.17258987572,58300780.0,197.950839144,0.15134945078,198,1.0,2017-02-25 04:35:55,77.4369683311,1987976
23,27.2092531514,0.235827642405,2.54659233957,1,5946,10.1276526577,6.70358207797,61816408.0,197.950839144,0.266918388258,198,1.0,2017-02-25 04:35:55,0.618954390736,1988028
23,27.2092515242,0.23150629944,2.5463837785,1,5947,10.2541539999,6.66289691455,61816408.0,197.950841231,0.262028752744,198,1.0,2017-02-25 04:35:56,0.618977497076,1988170
24,27.1830753114,0.117921118012,2.61843719914,0,6000,21.4478906248,7.08926387393,58300780.0,197.98441451,0.133292632371,198,1.0,2017-02-25 04:35:56,77.4434196881,1988062
23,27.2092515242,0.203024085875,2.54614165292,1,5948,11.1729173496,6.36561898632,61816408.0,197.950841231,0.22976014263,198,1.0,2017-02-25 04:35:57,0.618989786351,1988354
24,27.2092515242,0.135498157824,2.61805251729,1,6001,17.6358984986,6.7024163952,58300780.0,197.950841231,0.153281142881,198,1.0,2017-02-25 04:35:57,77.4498709568,1988294
24,27.2092515242,0.139060582114,2.61768261401,1,6002,17.1480087432,6.68869519853,58300780.0,197.950841231,0.157319215911,198,1.0,2017-02-25 04:35:58,77.4563217451,1988460
23,27.2092515242,0.26528875007,2.54605629197,1,5949,8.65943327645,6.44944998073,61816408.0,197.950841231,0.30034297863,198,1.0,2017-02-25 04:35:58,0.619033158882,1988513
23,27.2092534606,0.21802682329,2.54585646041,1,5950,10.4303265448,6.38259730895,61816408.0,197.950850227,0.246775386689,198,1.0,2017-02-25 04:35:59,0.619054099019,1988667
24,27.2374045164,0.112209838327,2.61724705033,0,6003,21.7698221014,6.8475832236,58300780.0,198.081638632,0.126861802124,198,1.0,2017-02-25 04:35:59,77.46277145,1988548
24,27.1946034327,0.114352453579,2.61681367488,0,6004,20.5437354008,6.58580477953,58300780.0,197.990176013,0.129289605171,198,1.0,2017-02-25 04:36:00,77.4692207618,1988701
23,27.2092524924,0.351325883866,2.54588228437,1,5951,6.81466429486,6.72544863165,61816408.0,197.950852826,0.397973529617,198,1.0,2017-02-25 04:36:00,0.619123351052,1988832
24,27.2092524924,0.136510631922,2.61642568859,1,6005,17.7292888576,6.78890374276,58300780.0,197.950852826,0.154446339902,198,1.0,2017-02-25 04:36:01,77.4756698681,1988936
23,27.2092524924,0.238828665288,2.54570603923,1,5952,9.81335334933,6.57918609546,61816408.0,197.950852826,0.270369637148,198,1.0,2017-02-25 04:36:01,0.619151788268,1988986
24,27.2092524924,0.134896273818,2.61603685178,1,6006,17.7954749231,6.73370993334,58300780.0,197.950852826,0.15262310952,198,1.0,2017-02-25 04:36:02,77.4821184292,1989078
23,27.2092524924,0.343538441303,2.54569903181,1,5953,7.06821664226,6.82102845758,61816408.0,197.950852826,0.389158369675,198,1.0,2017-02-25 04:36:02,0.619217274989,1989138
23,27.2092524924,0.360285750066,2.5456742006,1,5954,6.95657430825,7.04143782102,61816408.0,197.950852826,0.408182258093,198,1.0,2017-02-25 04:36:03,0.619284365954,1989292
24,27.2092524924,0.137629906909,2.61567432911,1,6007,17.0158829528,6.56949942894,58300780.0,197.950852826,0.155723249204,198,1.0,2017-02-25 04:36:03,77.488566545,1989235
23,27.2092524924,0.420075127157,2.54580913089,1,5955,5.65039113877,6.67102003701,61816408.0,197.950852826,0.476101549131,198,1.0,2017-02-25 04:36:04,0.619371215539,1989440
24,27.2092524924,0.135771175018,2.61528241047,1,6008,17.884033356,6.81145866039,58300780.0,197.950852826,0.153623196797,198,1.0,2017-02-25 04:36:04,77.495014021,1989390
24,27.2092524924,0.174073728848,2.61503499535,1,6009,14.0658835249,6.87087280736,58300780.0,197.950852826,0.19701232528,198,1.0,2017-02-25 04:36:05,77.5014614109,1989538
23,27.2092556701,0.174706456976,2.54549779361,1,5956,12.6792916181,6.22543468893,61770832.0,197.950855543,0.198151407671,198,1.0,2017-02-25 04:37:15,0.619367090594,2000785
24,27.2626054919,0.120087015387,2.61461409174,0,6010,19.4431379947,6.56083197455,58300780.0,197.996475313,0.136224790388,198,1.0,2017-02-25 04:37:15,77.5079076288,2000573
24,27.2532862422,0.10003656644,2.61419670239,0,6011,23.5180784001,6.60923501651,58300780.0,197.983266734,0.113464470037,198,1.0,2017-02-25 04:37:16,77.5143528287,2000820
23,27.2092594506,0.178353334288,2.54516933288,1,5957,12.8949034376,6.46377675316,61816408.0,197.950858326,0.20229835446,198,1.0,2017-02-25 04:37:16,0.619360772545,2000951
24,27.1994529363,0.102270881031,2.61376188622,0,6012,21.5057602828,6.17474966797,58346356.0,198.010017648,0.115884269121,198,1.0,2017-02-25 04:37:17,77.5207977294,2000981
23,27.2092586448,0.184463142102,2.5448375123,1,5958,12.8371992041,6.65573194975,61816408.0,197.950863187,0.209242516651,198,1.0,2017-02-25 04:37:17,0.619355030781,2001116
24,27.2025545919,0.106363354984,2.6133286478,0,6013,21.9932090599,6.56892549351,58300780.0,197.985604243,0.120555665264,198,1.0,2017-02-25 04:37:18,77.5272420359,2001147
23,27.209258136,0.176351493715,2.54448212423,1,5959,13.4850495639,6.68392049699,61816408.0,197.950865824,0.200037815542,198,1.0,2017-02-25 04:37:18,0.61934290129,2001274
23,27.3093541863,0.122317619494,2.54405527502,0,5960,18.0395424225,6.20793507812,61816408.0,197.872972721,0.139001411002,198,1.0,2017-02-25 04:37:19,0.619295043753,2001330
24,27.2750649478,0.104313518318,2.61289553602,0,6014,21.9775490891,6.44110708387,58300780.0,198.027633263,0.118330848149,198,1.0,2017-02-25 04:37:19,77.5336858078,2001304
23,27.2092679054,0.15537321227,2.5437030795,1,5961,13.8269178279,6.03739703254,61816408.0,197.950866092,0.176230935585,198,1.0,2017-02-25 04:37:20,0.619279678452,2001647
24,27.1928545946,0.110319302118,2.61246111247,0,6015,21.2569116974,6.58693031063,58300780.0,197.93189115,0.125081006115,198,1.0,2017-02-25 04:37:20,77.5401291285,2001490
24,27.2949577133,0.107215873263,2.61203385935,0,6016,22.7812863057,6.86391589842,58300780.0,198.040659548,0.121658702509,198,1.0,2017-02-25 04:37:21,77.5465717329,2001678
23,27.3068212329,0.113163278757,2.54328297658,0,5962,19.0594774663,6.06792462267,61816408.0,197.861526093,0.12860527823,198,1.0,2017-02-25 04:37:21,0.619226031083,2001703
24,27.2730650483,0.107639549728,2.61160872472,0,6017,22.9883494935,6.95460689273,58300780.0,197.9768713,0.122159452024,198,1.0,2017-02-25 04:37:22,77.5530137766,2001817
23,27.294353164,0.110999360964,2.54287721921,0,5963,20.0601443441,6.26029891415,61816408.0,197.961256128,0.126031083573,198,1.0,2017-02-25 04:37:22,0.619167482747,2001844
24,27.2276328057,0.0929961987264,2.61123798861,0,6018,25.4729412799,6.65398967431,58300780.0,197.965537541,0.105469342269,198,1.0,2017-02-25 04:37:23,77.5594549908,2001947
23,27.209293295,0.172809651253,2.54248403304,1,5964,14.6790404275,7.13019633028,61816408.0,197.950870936,0.196046755883,198,1.0,2017-02-25 04:37:23,0.619144458492,2002048
23,27.2774775139,0.122685930881,2.5420703512,0,5965,19.720171203,6.8007384341,61816408.0,198.000596335,0.139241784153,198,1.0,2017-02-25 04:37:24,0.619087517783,2002111
24,27.2585696214,0.116985671909,2.61080413662,0,6019,21.2423792712,6.98309175145,58300780.0,198.013174611,0.132716606022,198,1.0,2017-02-25 04:37:24,77.5658961691,2002082
23,27.2093051841,0.160646173451,2.54168044124,1,5966,14.7557203546,6.66261993619,61816408.0,197.950878037,0.18224591385,198,1.0,2017-02-25 04:37:25,0.619063839861,2002353
24,27.2677248548,0.10093694795,2.61039365916,0,6020,23.9057248665,6.78205623865,58268232.0,197.95519792,0.114567612603,198,1.0,2017-02-25 04:37:25,77.572336497,2002226
23,27.2699460111,0.12728993367,2.54125482877,0,5967,18.1776323917,6.50613124601,61816408.0,197.940795564,0.144526951169,198,1.0,2017-02-25 04:37:26,0.619015217394,2002415
24,27.2306073659,0.120726939402,2.60996084533,0,6021,20.8736345339,7.08107308425,58300780.0,197.980699821,0.136945999443,198,1.0,2017-02-25 04:37:26,77.5787766476,2002385
24,27.19027637,0.103703403257,2.60953430721,0,6022,22.7191657608,6.61531401338,58346356.0,198.014179028,0.11752459559,198,1.0,2017-02-25 04:37:27,77.5852160447,2002528
23,27.3296761464,0.127383767598,2.54083743489,0,5968,19.4208949536,6.96120659982,61816408.0,197.925935476,0.144787787582,198,1.0,2017-02-25 04:37:27,0.618959779756,2002556
23,27.2093168589,0.203564018777,2.54058740395,1,5969,11.2560309404,6.44267258581,61816408.0,197.950887946,0.231014750165,198,1.0,2017-02-25 04:37:28,0.618970951043,2002802
24,27.2421974588,0.108628041652,2.60911364828,0,6023,23.3347622825,7.12143475645,58300780.0,198.019059697,0.123207667215,198,1.0,2017-02-25 04:37:28,77.5916548337,2002687
23,27.2421814034,0.123141677727,2.5401682263,0,5970,19.1546224674,6.63162390829,61816408.0,197.913010934,0.139795225814,198,1.0,2017-02-25 04:37:29,0.618916891159,2002864
24,27.1921346186,0.102892185725,2.60871065984,0,6024,24.3707856241,7.04111598899,58300780.0,198.013374358,0.11661597927,198,1.0,2017-02-25 04:37:29,77.598092965,2002836
23,27.312624382,0.119430634632,2.53974289995,0,5971,18.0420920013,6.06363472075,61816408.0,197.876936172,0.135767714729,198,1.0,2017-02-25 04:37:30,0.61886912177,2003028
24,27.1858940759,0.108626428677,2.60827879595,0,6025,21.9342724343,6.69213781968,58300780.0,197.967465841,0.12315298857,198,1.0,2017-02-25 04:37:30,77.6045308493,2002998
24,27.2153117221,0.101819967958,2.60786444184,0,6026,23.6282152851,6.75951645829,58300780.0,197.948907709,0.115503615807,198,1.0,2017-02-25 04:37:31,77.6109679985,2003167
23,27.2093223047,0.160973542612,2.53936166642,1,5972,14.4882775546,6.5560741099,61816408.0,197.950887479,0.182651839447,198,1.0,2017-02-25 04:37:31,0.618847794729,2003316
24,27.1816163561,0.107213139437,2.60743802618,0,6027,22.7060015232,6.83636232895,58300780.0,197.994962355,0.121524466618,198,1.0,2017-02-25 04:37:32,77.6174047219,2003359
23,27.2093202404,0.184820178035,2.5390242856,1,5973,12.9708107402,6.74026123356,61816408.0,197.950890763,0.209746147549,198,1.0,2017-02-25 04:37:32,0.618840715401,2003551
24,27.1676571759,0.108410096088,2.60700694882,0,6028,22.0161126566,6.70256029265,58300780.0,197.976987783,0.122875676827,198,1.0,2017-02-25 04:37:33,77.6238409923,2003587
23,27.324570081,0.128144743586,2.53859930136,0,5974,18.0102291312,6.49428100268,61816408.0,197.938253788,0.145655793888,198,1.0,2017-02-25 04:37:33,0.6187931591,2003612
24,27.2295481823,0.116830248929,2.60658658626,0,6029,19.6262396057,6.44545587114,58300780.0,197.931704553,0.132601590802,198,1.0,2017-02-25 04:37:34,77.6302770109,2003828
23,27.2093244726,0.18408658404,2.53826779596,1,5975,12.8733654765,6.66332895515,61816408.0,197.950890804,0.208925762097,198,1.0,2017-02-25 04:37:34,0.618787052731,2003996
24,27.2093244726,0.125523784841,2.60616104983,1,6030,19.9431362139,7.03550959031,58300780.0,197.950890804,0.142415717096,198,1.0,2017-02-25 04:37:35,77.6367124577,2004123
23,27.2093244726,0.22266387282,2.53806468179,1,5976,10.3735754778,6.49653136999,61816408.0,197.950890804,0.252774146694,198,1.0,2017-02-25 04:37:35,0.618808454374,2004227
23,27.2093240735,0.205693260199,2.53777688937,1,5977,11.7180576431,6.77857304604,61816408.0,197.95089001,0.23349241485,198,1.0,2017-02-25 04:37:36,0.618814448378,2004427
24,27.2034769783,0.111909903665,2.60572928371,0,6031,21.7171234616,6.82957169085,58300780.0,197.939258572,0.126962839693,198,1.0,2017-02-25 04:37:36,77.6431471604,2004260
24,27.2093240735,0.171686810797,2.60545555122,1,6032,14.5189947164,7.00872810882,58300780.0,197.95089001,0.194856738854,198,1.0,2017-02-25 04:37:37,77.6495821807,2004539
23,27.2093240735,0.200029158368,2.53748138041,1,5978,11.9460909196,6.7200754177,61816408.0,197.95089001,0.227062275307,198,1.0,2017-02-25 04:37:37,0.618817960648,2004608
24,27.2093240735,0.136483011928,2.60505895949,1,6033,18.1514639846,6.96370063833,58300780.0,197.95089001,0.154874374091,198,1.0,2017-02-25 04:37:38,77.6560162373,2004703
23,27.2093240735,0.197893708086,2.53720718551,1,5979,11.6844351699,6.50276085858,61816408.0,197.95089001,0.22464239845,198,1.0,2017-02-25 04:37:38,0.618824304239,2004775
23,27.2093240735,0.198353052002,2.53696820564,1,5980,11.243608434,6.27210952185,61816408.0,197.95089001,0.225171482968,198,1.0,2017-02-25 04:37:39,0.618835541377,2004931
24,27.2093240735,0.13642277493,2.60468290181,1,6034,17.47925864,6.7029970704,58300780.0,197.95089001,0.154810793912,198,1.0,2017-02-25 04:37:39,77.6624498398,2004870
24,27.2093240735,0.129478215128,2.60429281481,1,6035,18.0714575488,6.57703919856,58300780.0,197.95089001,0.146928682472,198,1.0,2017-02-25 04:37:40,77.6688828385,2005042
23,27.2093240735,0.213174774182,2.53672818868,1,5981,10.9527037041,6.5672011729,61816408.0,197.95089001,0.24202606266,198,1.0,2017-02-25 04:37:40,0.618850084544,2005096
24,27.2093240735,0.133682458863,2.60388607361,1,6036,18.6540235096,7.00993928218,58300780.0,197.95089001,0.151708102261,198,1.0,2017-02-25 04:37:41,77.6753152349,2005188
24,26.9992528318,0.110415188552,2.60345498747,0,6037,21.654305335,6.71991203874,58333332.0,197.684224618,0.125279786479,198,1.0,2017-02-25 04:38:19,77.6817467427,2011546
23,27.2093094757,0.195715028783,2.53641262992,1,5982,12.358431834,6.80819889363,61816408.0,197.950871479,0.222452226264,198,1.0,2017-02-25 04:38:19,0.618849193013,2011676
24,27.2093094757,0.14544200532,2.60302992546,1,6038,19.799164245,8.10257736961,58300780.0,197.950871479,0.165266675156,198,1.0,2017-02-25 04:38:20,77.6881779369,2011792
23,27.2093094757,0.168013741433,2.53606628285,1,5983,13.4948434263,6.38084858835,61816408.0,197.950871479,0.190940940504,198,1.0,2017-02-25 04:38:20,0.618836940455,2011859
24,27.2093094757,0.129903975454,2.60260874017,1,6039,19.6106713203,7.16720757053,58333332.0,197.950871479,0.147601556786,198,1.0,2017-02-25 04:38:21,77.6946086202,2011960
23,27.2093094757,0.17723935357,2.53568456586,1,5984,14.2684804814,7.11776432437,61816408.0,197.950871479,0.201442949286,198,1.0,2017-02-25 04:38:21,0.618817525307,2012026
23,27.1337200394,0.111242306423,2.53528242114,0,5985,20.1083123875,6.3001414352,61816408.0,197.566446681,0.126605989014,198,1.0,2017-02-25 04:38:22,0.618758942829,2012090
24,27.2093094757,0.144834403401,2.60226291855,1,6040,16.5329486135,6.73791456338,58333332.0,197.950871479,0.16458600208,198,1.0,2017-02-25 04:38:22,77.701039135,2012130
24,27.1283292494,0.111525251099,2.60185068908,0,6041,23.875122836,7.4892430606,58300780.0,197.814419627,0.126683974407,198,1.0,2017-02-25 04:38:23,77.7074682476,2012231
23,27.209298785,0.138332252605,2.53486056265,1,5986,17.1603508179,6.67940720971,61816408.0,197.950835911,0.157195953372,198,1.0,2017-02-25 04:38:23,0.618716863015,2012381
24,27.1111045852,0.108448628348,2.60142101928,0,6042,21.8910532344,6.67894203125,58333332.0,197.735370228,0.123231388896,198,1.0,2017-02-25 04:38:24,77.7138970624,2012413
23,27.2092917069,0.16119081769,2.53446472342,1,5987,15.064190202,6.83387958089,61816408.0,197.95082038,0.183202545084,198,1.0,2017-02-25 04:38:24,0.618690580096,2012573
24,27.2092917069,0.137733123922,2.6010856803,1,6043,16.5106283994,6.39892765639,58370536.0,197.95082038,0.156524396295,198,1.0,2017-02-25 04:38:25,77.7203259817,2012689
23,27.2092917069,0.172485998098,2.53407972652,1,5988,14.4760208898,7.02800131769,61816408.0,197.95082038,0.196059609159,198,1.0,2017-02-25 04:38:25,0.618669335827,2012768
23,27.2092931865,0.139572213679,2.53365948342,1,5989,16.9573213041,6.66006167974,61816408.0,197.950810421,0.158621169635,198,1.0,2017-02-25 04:38:26,0.618628654401,2012945
24,27.2327401954,0.11595976944,2.60065529687,0,6044,21.2478932949,6.93924154781,58333332.0,197.792993908,0.131971095551,198,1.0,2017-02-25 04:38:26,77.7267538075,2012798
24,27.183798906,0.108074585583,2.60022505893,0,6045,21.2522530861,6.46480093804,58333332.0,197.798319734,0.122897298708,198,1.0,2017-02-25 04:38:27,77.7331811005,2012974
